"ItemID","Stock Status","SKU","Date Updated"
"SWIFT-6/28","IN STOCK","SW5FTXXX-C00628",11/18/2016
"SWIFT-613/12BT","IN STOCK","SW5FTXXX-C61312",11/18/2016
"SWIFT-CARAMEL KISS","LOW","SW5FTXXX-CCAKSS",11/18/2016
"SWIFT-CINNAMON","IN STOCK","SW5FTXXX-CCNAMN",11/18/2016
"SWIFT-COCONUT CREAM","LOW","SW5FTXXX-CCCREM",11/18/2016
"SWIFT-KAHLUA","LOW","SW5FTXXX-CKAHLA",11/18/2016
"SWIFT-MALIBU BLONDE","IN STOCK","SW5FTXXX-CMBLND",11/18/2016
"SWIFT-PUMPKIN SPICE","IN STOCK","SW5FTXXX-CPSPCE",11/18/2016
"SWIFT-SABLE","IN STOCK","SW5FTXXX-CSABLE",11/18/2016
"SWIFT-SAFARI","IN STOCK","SW5FTXXX-CSAFAR",11/18/2016
"SWIFT-SAND STONE","LOW","SW5FTXXX-CSDSTN",11/18/2016
"SWIFT-STRAWBERRY FRS","IN STOCK","SW5FTXXX-CSFRST",11/18/2016
"SWIFT-SUNSET RED","LOW","SW5FTXXX-CSNRED",11/18/2016
"SWIFT-T PLATINUM","IN STOCK","SW5FTXXX-CTPLAT",11/18/2016
"SWING-1","IN STOCK","SW5NGXXX-C00001",11/18/2016
"SWING-12S28","IN STOCK","SW5NGXXX-C12S28",11/18/2016
"SWING-16/22","IN STOCK","SW5NGXXX-C01622",11/18/2016
"SWING-16HL10","IN STOCK","SW5NGXXX-C16H10",11/18/2016
"SWING-1B","IN STOCK","SW5NGXXX-C0001B",11/18/2016
"SWING-2","IN STOCK","SW5NGXXX-C00002",11/18/2016
"SWING-24BT18","IN STOCK","SW5NGXXX-C24B18",11/18/2016
"SWING-30","IN STOCK","SW5NGXXX-C00030",11/18/2016
"SWING-33","IN STOCK","SW5NGXXX-C00033",11/18/2016
"SWING-4","IN STOCK","SW5NGXXX-C00004",11/18/2016
"SWING-6","IN STOCK","SW5NGXXX-C00006",11/18/2016
"SWING-60","IN STOCK","SW5NGXXX-C00060",11/18/2016
"SWING-613/12BT","IN STOCK","SW5NGXXX-C61312",11/18/2016
"SWING-613BHL22","IN STOCK","SW5NGXXX-C61322",11/18/2016
"SWING-613HL24B","IN STOCK","SW5NGXXX-C61324",11/18/2016
"SWING-613T27","IN STOCK","SW5NGXXX-C613T7",11/18/2016
"SWING-BAMBOO","LOW","SW5NGXXX-C0BAMB",11/18/2016
"SWING-BLUSH","IN STOCK","SW5NGXXX-CBLUSH",11/18/2016
"SWING-CARAMEL KISS","IN STOCK","SW5NGXXX-CCAKSS",11/18/2016
"SWING-COCONUT CREAM","IN STOCK","SW5NGXXX-CCCREM",11/18/2016
"SWING-GINGER BROWN","IN STOCK","SW5NGXXX-CGGBRN",11/18/2016
"SWING-HOT COCOA","IN STOCK","SW5NGXXX-CHTCCA",11/18/2016
"SWING-ICED CHAMPAGNE","IN STOCK","SW5NGXXX-CCDHMP",11/18/2016
"SWING-KAHLUA","IN STOCK","SW5NGXXX-CKAHLA",11/18/2016
"SWING-MALIBU BLONDE","IN STOCK","SW5NGXXX-CMBLND",11/18/2016
"SWING-MERINGUE","IN STOCK","SW5NGXXX-CMERNG",11/18/2016
"SWING-MINX","IN STOCK","SW5NGXXX-C00MNX",11/18/2016
"SWING-PUMPKIN SPICE","IN STOCK","SW5NGXXX-CPSPCE",11/18/2016
"SWING-SAFARI","IN STOCK","SW5NGXXX-CSAFAR",11/18/2016
"SWING-SILVERSTONE","IN STOCK","SW5NGXXX-CSVRSN",11/18/2016
"SWING-STRAWBRRY FRST","IN STOCK","SW5NGXXX-CSFRST",11/18/2016
"SWING-SUNSET RED","IN STOCK","SW5NGXXX-CSNRED",11/18/2016
"SWING-T PLATINUM","IN STOCK","SW5NGXXX-CTPLAT",11/18/2016
"SWING-TANGERINE TWST","IN STOCK","SW5NGXXX-CTTWST",11/18/2016
"SWING-WINEBERRY","IN STOCK","SW5NGXXX-CWNBRY",11/18/2016
"SWIRLY-10","IN STOCK","SW5R1YXX-C00010",11/18/2016
"SWIRLY-12HL6","IN STOCK","SW5R1YXX-C12HL6",11/18/2016
"SWIRLY-12S28","IN STOCK","SW5R1YXX-C12S28",11/18/2016
"SWIRLY-16HL10","IN STOCK","SW5R1YXX-C16H10",11/18/2016
"SWIRLY-2","IN STOCK","SW5R1YXX-C00002",11/18/2016
"SWIRLY-24BT18","IN STOCK","SW5R1YXX-C24B18",11/18/2016
"SWIRLY-26T8","IN STOCK","SW5R1YXX-C026T8",11/18/2016
"SWIRLY-38","IN STOCK","SW5R1YXX-C00038",11/18/2016
"SWIRLY-4","IN STOCK","SW5R1YXX-C00004",11/18/2016
"SWIRLY-6","IN STOCK","SW5R1YXX-C00006",11/18/2016
"SWIRLY-613/12BT","IN STOCK","SW5R1YXX-C61312",11/18/2016
"SWIRLY-613BHL22","IN STOCK","SW5R1YXX-C61322",11/18/2016
"SWIRLY-613T27","IN STOCK","SW5R1YXX-C613T7",11/18/2016
"SWIRLY-8","IN STOCK","SW5R1YXX-C00008",11/18/2016
"SWIRLY-BAMBOO","IN STOCK","SW5R1YXX-C0BAMB",11/18/2016
"SWIRLY-BLACK","IN STOCK","SW5R1YXX-CBLACK",11/18/2016
"SWIRLY-BLUSH","IN STOCK","SW5R1YXX-CBLUSH",11/18/2016
"SWIRLY-BROWN","IN STOCK","SW5R1YXX-C0BRWN",11/18/2016
"SWIRLY-BUTTERSCOTCH","IN STOCK","SW5R1YXX-CBSTCH",11/18/2016
"SWIRLY-CARAMEL KISS","IN STOCK","SW5R1YXX-CCAKSS",11/18/2016
"SWIRLY-COCONUT CREAM","IN STOCK","SW5R1YXX-CCCREM",11/18/2016
"SWIRLY-DARK AUBURN","IN STOCK","SW5R1YXX-CDKAUB",11/18/2016
"SWIRLY-DARK BROWN","IN STOCK","SW5R1YXX-CDKBRN",11/18/2016
"SWIRLY-GINGER BROWN","IN STOCK","SW5R1YXX-CGGBRN",11/18/2016
"SWIRLY-HOT COCOA","IN STOCK","SW5R1YXX-CHTCCA",11/18/2016
"SWIRLY-ICED CHAMPAGN","IN STOCK","SW5R1YXX-CCDHMP",11/18/2016
"SWIRLY-KAHLUA","IN STOCK","SW5R1YXX-CKAHLA",11/18/2016
"SWIRLY-MALIBU BLONDE","IN STOCK","SW5R1YXX-CMBLND",11/18/2016
"SWIRLY-MINX","IN STOCK","SW5R1YXX-C00MNX",11/18/2016
"SWIRLY-NECTAR","IN STOCK","SW5R1YXX-CNCTAR",11/18/2016
"SWIRLY-SAFARI","IN STOCK","SW5R1YXX-CSAFAR",11/18/2016
"SWIRLY-SILVERSTONE","IN STOCK","SW5R1YXX-CSVRSN",11/18/2016
"SWIRLY-STRAWBERRY FS","IN STOCK","SW5R1YXX-CSFRST",11/18/2016
"SWIRLY-SUNSET RED","IN STOCK","SW5R1YXX-CSNRED",11/18/2016
"SWIRLY-T PLATINUM","IN STOCK","SW5R1YXX-CTPLAT",11/18/2016
"SWIRLY-TANGERINE TWS","IN STOCK","SW5R1YXX-CTTWST",11/18/2016
"SWIRLY-WINEBERRY","IN STOCK","SW5R1YXX-CWNBRY",11/18/2016
"SWITCH-12HL6","LOW","SW5TCHXX-C12HL6",11/18/2016
"SWITCH-16HL8","IN STOCK","SW5TCHXX-C16HL8",11/18/2016
"SWITCH-1B","LOW","SW5TCHXX-C0001B",11/18/2016
"SWITCH-2","LOW","SW5TCHXX-C00002",11/18/2016
"SWITCH-38","IN STOCK","SW5TCHXX-C00038",11/18/2016
"SWITCH-4","IN STOCK","SW5TCHXX-C00004",11/18/2016
"SWITCH-6","LOW","SW5TCHXX-C00006",11/18/2016
"SWITCH-LT CHOCOLATE","IN STOCK","SW5TCHXX-CLTCHC",11/18/2016
"SYN-PRO CURL CONCENT","IN STOCK","4SYNPC12-CXXXXX",11/18/2016
"SYN-SHAMPOO 4oz","IN STOCK","4SYNSP24-CXXXXX",11/18/2016
"T-FALL-10","IN STOCK","TF211XXX-C00010",11/18/2016
"T-FALL-130","LOW","TF211XXX-C00130",11/18/2016
"T-FALL-16HL8","IN STOCK","TF211XXX-C16HL8",11/18/2016
"T-FALL-18","LOW","TF211XXX-C00018",11/18/2016
"T-FALL-1B","LOW","TF211XXX-C0001B",11/18/2016
"T-FALL-27","IN STOCK","TF211XXX-C00027",11/18/2016
"T-FALL-28","LOW","TF211XXX-C00028",11/18/2016
"T-FALL-30","IN STOCK","TF211XXX-C00030",11/18/2016
"T-FALL-33","LOW","TF211XXX-C00033",11/18/2016
"T-FALL-613HL24B","IN STOCK","TF211XXX-C61324",11/18/2016
"T-FALL-613HL27","IN STOCK","TF211XXX-C613H7",11/18/2016
"TANSY-1","IN STOCK","T2NSYXXX-C00001",11/18/2016
"TANSY-16HL10","IN STOCK","T2NSYXXX-C16H10",11/18/2016
"TANSY-16HL8","IN STOCK","T2NSYXXX-C16HL8",11/18/2016
"TANSY-18","IN STOCK","T2NSYXXX-C00018",11/18/2016
"TANSY-18/22","LOW","T2NSYXXX-C01822",11/18/2016
"TANSY-28","LOW","T2NSYXXX-C00028",11/18/2016
"TANSY-8/22","LOW","T2NSYXXX-C00822",11/18/2016
"TANSY-GOLDEN CHOC","LOW","T2NSYXXX-CGDCHC",11/18/2016
"TASHA-1","IN STOCK","T2SH2XXX-C00001",11/18/2016
"TASHA-12HL6","IN STOCK","T2SH2XXX-C12HL6",11/18/2016
"TASHA-12S28","LOW","T2SH2XXX-C12S28",11/18/2016
"TASHA-14/24","IN STOCK","T2SH2XXX-C01424",11/18/2016
"TASHA-16/22","IN STOCK","T2SH2XXX-C01622",11/18/2016
"TASHA-18/22","IN STOCK","T2SH2XXX-C01822",11/18/2016
"TASHA-1B","IN STOCK","T2SH2XXX-C0001B",11/18/2016
"TASHA-2","IN STOCK","T2SH2XXX-C00002",11/18/2016
"TASHA-24BT18","IN STOCK","T2SH2XXX-C24B18",11/18/2016
"TASHA-2832","IN STOCK","T2SH2XXX-C02832",11/18/2016
"TASHA-33","IN STOCK","T2SH2XXX-C00033",11/18/2016
"TASHA-4","IN STOCK","T2SH2XXX-C00004",11/18/2016
"TASHA-56/44","IN STOCK","T2SH2XXX-C05644",11/18/2016
"TASHA-56/51","IN STOCK","T2SH2XXX-C05651",11/18/2016
"TASHA-6","IN STOCK","T2SH2XXX-C00006",11/18/2016
"TASHA-6/27","IN STOCK","T2SH2XXX-C00627",11/18/2016
"TASHA-6/28","IN STOCK","T2SH2XXX-C00628",11/18/2016
"TASHA-6/33","IN STOCK","T2SH2XXX-C00633",11/18/2016
"TASHA-60","IN STOCK","T2SH2XXX-C00060",11/18/2016
"TASHA-613/12BT","IN STOCK","T2SH2XXX-C61312",11/18/2016
"TASHA-613HL24B","IN STOCK","T2SH2XXX-C61324",11/18/2016
"TASHA-613HL27","IN STOCK","T2SH2XXX-C613H7",11/18/2016
"TASHA-BAMBOO","IN STOCK","T2SH2XXX-C0BAMB",11/18/2016
"TASHA-BROWN","IN STOCK","T2SH2XXX-C0BRWN",11/18/2016
"TASHA-CARAMEL KISS","IN STOCK","T2SH2XXX-CCAKSS",11/18/2016
"TASHA-CHERRY BROWN","IN STOCK","T2SH2XXX-CCHBRN",11/18/2016
"TASHA-CINNAMON","IN STOCK","T2SH2XXX-CCNAMN",11/18/2016
"TASHA-COCONUT CREAM","IN STOCK","T2SH2XXX-CCCREM",11/18/2016
"TASHA-COGNAC","IN STOCK","T2SH2XXX-CCGNAC",11/18/2016
"TASHA-DARK BROWN","IN STOCK","T2SH2XXX-CDKBRN",11/18/2016
"TASHA-GINGER BROWN","IN STOCK","T2SH2XXX-CGGBRN",11/18/2016
"TASHA-HOT COCOA","IN STOCK","T2SH2XXX-CHTCCA",11/18/2016
"TASHA-ICED CHAMPAGNE","IN STOCK","T2SH2XXX-CCDHMP",11/18/2016
"TASHA-KAHLUA","IN STOCK","T2SH2XXX-CKAHLA",11/18/2016
"TASHA-MALIBU BLONDE","IN STOCK","T2SH2XXX-CMBLND",11/18/2016
"TASHA-MERINGUE","IN STOCK","T2SH2XXX-CMERNG",11/18/2016
"TASHA-MINX","IN STOCK","T2SH2XXX-C00MNX",11/18/2016
"TASHA-PEARL MIST","IN STOCK","T2SH2XXX-CPLMST",11/18/2016
"TASHA-RTD BLONDE","IN STOCK","T2SH2XXX-CRBLND",11/18/2016
"TASHA-RTD ICING","IN STOCK","T2SH2XXX-CR0CNG",11/18/2016
"TASHA-RTD MALIBU","IN STOCK","T2SH2XXX-CRMALB",11/18/2016
"TASHA-RTD PLATINUM","IN STOCK","T2SH2XXX-CRPLAT",11/18/2016
"TASHA-RTD ROUGE","IN STOCK","T2SH2XXX-CRRUGE",11/18/2016
"TASHA-RTD SAND STONE","IN STOCK","T2SH2XXX-CRSNST",11/18/2016
"TASHA-RTD VANILLA","IN STOCK","T2SH2XXX-CRVANL",11/18/2016
"TASHA-SABLE","IN STOCK","T2SH2XXX-CSABLE",11/18/2016
"TASHA-SAFARI","IN STOCK","T2SH2XXX-CSAFAR",11/18/2016
"TASHA-SAND STONE","IN STOCK","T2SH2XXX-CSDSTN",11/18/2016
"TASHA-SILVERSTONE","IN STOCK","T2SH2XXX-CSVRSN",11/18/2016
"TASHA-STRAWBERRY FST","IN STOCK","T2SH2XXX-CSFRST",11/18/2016
"TASHA-SUNSET RED","IN STOCK","T2SH2XXX-CSNRED",11/18/2016
"TASHA-T PLATINUM","IN STOCK","T2SH2XXX-CTPLAT",11/18/2016
"TASHA-WINEBERRY","IN STOCK","T2SH2XXX-CWNBRY",11/18/2016
"TATUM-12HL6","IN STOCK","T2T7MXXX-C12HL6",11/18/2016
"TATUM-12S28","IN STOCK","T2T7MXXX-C12S28",11/18/2016
"TATUM-1B","LOW","T2T7MXXX-C0001B",11/18/2016
"TATUM-2","IN STOCK","T2T7MXXX-C00002",11/18/2016
"TATUM-24BT18","IN STOCK","T2T7MXXX-C24B18",11/18/2016
"TATUM-2832","IN STOCK","T2T7MXXX-C02832",11/18/2016
"TATUM-4","IN STOCK","T2T7MXXX-C00004",11/18/2016
"TATUM-6","IN STOCK","T2T7MXXX-C00006",11/18/2016
"TATUM-6/28","OUT","T2T7MXXX-C00628",11/18/2016
"TATUM-60","IN STOCK","T2T7MXXX-C00060",11/18/2016
"TATUM-613/12BT","IN STOCK","T2T7MXXX-C61312",11/18/2016
"TATUM-613BHL22","OUT","T2T7MXXX-C61322",11/18/2016
"TATUM-613HL24B","IN STOCK","T2T7MXXX-C61324",11/18/2016
"TATUM-BAMBOO","LOW","T2T7MXXX-C0BAMB",11/18/2016
"TATUM-BLUSH","IN STOCK","T2T7MXXX-CBLUSH",11/18/2016
"TATUM-CARAMEL KISS","IN STOCK","T2T7MXXX-CCAKSS",11/18/2016
"TATUM-COCONUT CREAM","IN STOCK","T2T7MXXX-CCCREM",11/18/2016
"TATUM-COGNAC","IN STOCK","T2T7MXXX-CCGNAC",11/18/2016
"TATUM-CREME BRULEE","IN STOCK","T2T7MXXX-CCBRLE",11/18/2016
"TATUM-DARK AUBURN","IN STOCK","T2T7MXXX-CDKAUB",11/18/2016
"TATUM-GINGER BROWN","IN STOCK","T2T7MXXX-CGGBRN",11/18/2016
"TATUM-HOT COCOA","IN STOCK","T2T7MXXX-CHTCCA",11/18/2016
"TATUM-ICED CHAMPAGNE","IN STOCK","T2T7MXXX-CCDHMP",11/18/2016
"TATUM-KAHLUA","IN STOCK","T2T7MXXX-CKAHLA",11/18/2016
"TATUM-MALIBU BLONDE","IN STOCK","T2T7MXXX-CMBLND",11/18/2016
"TATUM-MED BROWN","IN STOCK","T2T7MXXX-CMDBRN",11/18/2016
"TATUM-MINX","IN STOCK","T2T7MXXX-C00MNX",11/18/2016
"TATUM-PUMPKIN SPICE","IN STOCK","T2T7MXXX-CPSPCE",11/18/2016
"TATUM-RTD BLONDE","IN STOCK","T2T7MXXX-CRBLND",11/18/2016
"TATUM-RTD MALIBU","IN STOCK","T2T7MXXX-CRMALB",11/18/2016
"TATUM-RTD VANILLA","IN STOCK","T2T7MXXX-CRVANL",11/18/2016
"TATUM-SANGRIA","IN STOCK","T2T7MXXX-CSNGRA",11/18/2016
"TATUM-SILVERSTONE","IN STOCK","T2T7MXXX-CSVRSN",11/18/2016
"TATUM-STRWBRRY FROST","IN STOCK","T2T7MXXX-CSFRST",11/18/2016
"TATUM-SUNSET RED","IN STOCK","T2T7MXXX-CSNRED",11/18/2016
"TATUM-T PLATINUM","IN STOCK","T2T7MXXX-CTPLAT",11/18/2016
"TATUM-WARMTH","IN STOCK","T2T7MXXX-CWRMTH",11/18/2016
"TATUM-WINEBERRY","IN STOCK","T2T7MXXX-CWNBRY",11/18/2016
"TAWNY-12HL6","IN STOCK","T2WNYXXX-C12HL6",11/18/2016
"TAWNY-12S28","IN STOCK","T2WNYXXX-C12S28",11/18/2016
"TAWNY-1B","IN STOCK","T2WNYXXX-C0001B",11/18/2016
"TAWNY-2","IN STOCK","T2WNYXXX-C00002",11/18/2016
"TAWNY-24BT18","IN STOCK","T2WNYXXX-C24B18",11/18/2016
"TAWNY-26T12","IN STOCK","T2WNYXXX-C26T12",11/18/2016
"TAWNY-2832","IN STOCK","T2WNYXXX-C02832",11/18/2016
"TAWNY-32S29","IN STOCK","T2WNYXXX-C32S29",11/18/2016
"TAWNY-38S60B","IN STOCK","T2WNYXXX-C3860B",11/18/2016
"TAWNY-4","IN STOCK","T2WNYXXX-C00004",11/18/2016
"TAWNY-44S60","IN STOCK","T2WNYXXX-C44S60",11/18/2016
"TAWNY-48S60","IN STOCK","T2WNYXXX-C48S60",11/18/2016
"TAWNY-56/51/44","IN STOCK","T2WNYXXX-C56144",11/18/2016
"TAWNY-6","IN STOCK","T2WNYXXX-C00006",11/18/2016
"TAWNY-6/28","IN STOCK","T2WNYXXX-C00628",11/18/2016
"TAWNY-613/12BT","IN STOCK","T2WNYXXX-C61312",11/18/2016
"TAWNY-613T27","IN STOCK","T2WNYXXX-C613T7",11/18/2016
"TAWNY-6S130","IN STOCK","T2WNYXXX-C6S130",11/18/2016
"TAWNY-6T30","IN STOCK","T2WNYXXX-C06T30",11/18/2016
"TAWNY-8","IN STOCK","T2WNYXXX-C00008",11/18/2016
"TAWNY-BLUSH","IN STOCK","T2WNYXXX-CBLUSH",11/18/2016
"TAWNY-CARAMEL KISS","IN STOCK","T2WNYXXX-CCAKSS",11/18/2016
"TAWNY-CHERRY BROWN","IN STOCK","T2WNYXXX-CCHBRN",11/18/2016
"TAWNY-COCONUT CREAM","IN STOCK","T2WNYXXX-CCCREM",11/18/2016
"TAWNY-DESERT SUN","IN STOCK","T2WNYXXX-CDTSUN",11/18/2016
"TAWNY-GINGER BROWN","IN STOCK","T2WNYXXX-CGGBRN",11/18/2016
"TAWNY-HOT COCOA","IN STOCK","T2WNYXXX-CHTCCA",11/18/2016
"TAWNY-ICED CHAMPAGNE","IN STOCK","T2WNYXXX-CCDHMP",11/18/2016
"TAWNY-KAHLUA","IN STOCK","T2WNYXXX-CKAHLA",11/18/2016
"TAWNY-MALIBU BLONDE","IN STOCK","T2WNYXXX-CMBLND",11/18/2016
"TAWNY-MINX","IN STOCK","T2WNYXXX-C00MNX",11/18/2016
"TAWNY-PEARL MIST","IN STOCK","T2WNYXXX-CPLMST",11/18/2016
"TAWNY-PLUM","IN STOCK","T2WNYXXX-C0PLUM",11/18/2016
"TAWNY-PUMPKIN SPICE","IN STOCK","T2WNYXXX-CPSPCE",11/18/2016
"TAWNY-RTD BLONDE","IN STOCK","T2WNYXXX-CRBLND",11/18/2016
"TAWNY-RTD FIRE","IN STOCK","T2WNYXXX-CR0FRE",11/18/2016
"TAWNY-RTD MALIBU","IN STOCK","T2WNYXXX-CRMALB",11/18/2016
"TAWNY-RTD VANILLA","IN STOCK","T2WNYXXX-CRVANL",11/18/2016
"TAWNY-SABLE","IN STOCK","T2WNYXXX-CSABLE",11/18/2016
"TAWNY-SAFARI","IN STOCK","T2WNYXXX-CSAFAR",11/18/2016
"TAWNY-SILVERSTONE","IN STOCK","T2WNYXXX-CSVRSN",11/18/2016
"TAWNY-T PLATINUM","IN STOCK","T2WNYXXX-CTPLAT",11/18/2016
"TAWNY-WARMTH","IN STOCK","T2WNYXXX-CWRMTH",11/18/2016
"TAYLOR-44","LOW","T2Y16RXX-C00044",11/18/2016
"TAYLOR-59","IN STOCK","T2Y16RXX-C00059",11/18/2016
"TEASE-12HL6","LOW","T32S3XXX-C12HL6",11/18/2016
"TEASE-14/24","IN STOCK","T32S3XXX-C01424",11/18/2016
"TEASE-2","IN STOCK","T32S3XXX-C00002",11/18/2016
"TEASE-22MB","IN STOCK","T32S3XXX-C022MB",11/18/2016
"TEASE-2832","IN STOCK","T32S3XXX-C02832",11/18/2016
"TEASE-4","LOW","T32S3XXX-C00004",11/18/2016
"TEASE-613HL27","IN STOCK","T32S3XXX-C613H7",11/18/2016
"TEASE-BLUSH","IN STOCK","T32S3XXX-CBLUSH",11/18/2016
"TEASE-CARAMEL KISS","IN STOCK","T32S3XXX-CCAKSS",11/18/2016
"TEASE-CHERRY PUNCH","IN STOCK","T32S3XXX-CCHPCH",11/18/2016
"TEASE-GOLDEN BROWN","LOW","T32S3XXX-CGDBRN",11/18/2016
"TEASE-SEASHELL","IN STOCK","T32S3XXX-CSEASL",11/18/2016
"TEASE-SIENNA","IN STOCK","T32S3XXX-CSENNA",11/18/2016
"TEASE-STRAWBERRY FRO","IN STOCK","T32S3XXX-CSFRST",11/18/2016
"TEASE-SUNSET RED","IN STOCK","T32S3XXX-CSNRED",11/18/2016
"TEASE-TANGERINE TWIS","IN STOCK","T32S3XXX-CTTWST",11/18/2016
"TESS-10","OUT","T3SSXXXX-C00010",11/18/2016
"TESS-101","IN STOCK","T3SSXXXX-C00101",11/18/2016
"TESS-102","IN STOCK","T3SSXXXX-C00102",11/18/2016
"TESS-12","IN STOCK","T3SSXXXX-C00012",11/18/2016
"TESS-12HL6","IN STOCK","T3SSXXXX-C12HL6",11/18/2016
"TESS-12S28","IN STOCK","T3SSXXXX-C12S28",11/18/2016
"TESS-14","IN STOCK","T3SSXXXX-C00014",11/18/2016
"TESS-14/24","IN STOCK","T3SSXXXX-C01424",11/18/2016
"TESS-14HL8","IN STOCK","T3SSXXXX-C14HL8",11/18/2016
"TESS-16","IN STOCK","T3SSXXXX-C00016",11/18/2016
"TESS-16/22","IN STOCK","T3SSXXXX-C01622",11/18/2016
"TESS-16HL10","IN STOCK","T3SSXXXX-C16H10",11/18/2016
"TESS-17/101","IN STOCK","T3SSXXXX-C17101",11/18/2016
"TESS-18/22","IN STOCK","T3SSXXXX-C01822",11/18/2016
"TESS-1B","IN STOCK","T3SSXXXX-C0001B",11/18/2016
"TESS-2","IN STOCK","T3SSXXXX-C00002",11/18/2016
"TESS-22MB","LOW","T3SSXXXX-C022MB",11/18/2016
"TESS-24BT18","IN STOCK","T3SSXXXX-C24B18",11/18/2016
"TESS-26T8","LOW","T3SSXXXX-C026T8",11/18/2016
"TESS-27","IN STOCK","T3SSXXXX-C00027",11/18/2016
"TESS-30","IN STOCK","T3SSXXXX-C00030",11/18/2016
"TESS-33","IN STOCK","T3SSXXXX-C00033",11/18/2016
"TESS-34","IN STOCK","T3SSXXXX-C00034",11/18/2016
"TESS-36","IN STOCK","T3SSXXXX-C00036",11/18/2016
"TESS-38","IN STOCK","T3SSXXXX-C00038",11/18/2016
"TESS-38S60B","IN STOCK","T3SSXXXX-C3860B",11/18/2016
"TESS-4","IN STOCK","T3SSXXXX-C00004",11/18/2016
"TESS-44","IN STOCK","T3SSXXXX-C00044",11/18/2016
"TESS-44S60","IN STOCK","T3SSXXXX-C44S60",11/18/2016
"TESS-48","IN STOCK","T3SSXXXX-C00048",11/18/2016
"TESS-48/101","IN STOCK","T3SSXXXX-C48101",11/18/2016
"TESS-48S60","IN STOCK","T3SSXXXX-C48S60",11/18/2016
"TESS-51","IN STOCK","T3SSXXXX-C00051",11/18/2016
"TESS-56","IN STOCK","T3SSXXXX-C00056",11/18/2016
"TESS-56/51","IN STOCK","T3SSXXXX-C05651",11/18/2016
"TESS-56/51/44","IN STOCK","T3SSXXXX-C56144",11/18/2016
"TESS-59","IN STOCK","T3SSXXXX-C00059",11/18/2016
"TESS-6","LOW","T3SSXXXX-C00006",11/18/2016
"TESS-60","IN STOCK","T3SSXXXX-C00060",11/18/2016
"TESS-8","IN STOCK","T3SSXXXX-C00008",11/18/2016
"TESS-BLUSH","IN STOCK","T3SSXXXX-CBLUSH",11/18/2016
"TESS-HONEY BLONDE","IN STOCK","T3SSXXXX-CHYBLD",11/18/2016
"TESS-KAHLUA","IN STOCK","T3SSXXXX-CKAHLA",11/18/2016
"TESS-MALIBU BLONDE","IN STOCK","T3SSXXXX-CMBLND",11/18/2016
"TESS-MINX","IN STOCK","T3SSXXXX-C00MNX",11/18/2016
"TESS-SILVERSTONE","IN STOCK","T3SSXXXX-CSVRSN",11/18/2016
"THE SHAG-18","IN STOCK","TH3SH2GX-C00018",11/18/2016
"TIA-12HL6","IN STOCK","T52XXXXX-C12HL6",11/18/2016
"TIA-14HL8","LOW","T52XXXXX-C14HL8",11/18/2016
"TIA-2","IN STOCK","T52XXXXX-C00002",11/18/2016
"TIA-24BT18","LOW","T52XXXXX-C24B18",11/18/2016
"TIA-2832","IN STOCK","T52XXXXX-C02832",11/18/2016
"TIA-HOT COCOA","IN STOCK","T52XXXXX-CHTCCA",11/18/2016
"TIA-PUMPKIN SPICE","IN STOCK","T52XXXXX-CPSPCE",11/18/2016
"TIA-SABLE","IN STOCK","T52XXXXX-CSABLE",11/18/2016
"TIA-SAFARI","IN STOCK","T52XXXXX-CSAFAR",11/18/2016
"TIA-SUNSET RED","LOW","T52XXXXX-CSNRED",11/18/2016
"TOCA-12HL6","IN STOCK","T6C2XXXX-C12HL6",11/18/2016
"TOCA-12S28","IN STOCK","T6C2XXXX-C12S28",11/18/2016
"TOCA-1B","IN STOCK","T6C2XXXX-C0001B",11/18/2016
"TOCA-2","IN STOCK","T6C2XXXX-C00002",11/18/2016
"TOCA-24BT18","IN STOCK","T6C2XXXX-C24B18",11/18/2016
"TOCA-26T8","IN STOCK","T6C2XXXX-C026T8",11/18/2016
"TOCA-4","IN STOCK","T6C2XXXX-C00004",11/18/2016
"TOCA-6","IN STOCK","T6C2XXXX-C00006",11/18/2016
"TOCA-6/28","IN STOCK","T6C2XXXX-C00628",11/18/2016
"TOCA-613HL27","IN STOCK","T6C2XXXX-C613H7",11/18/2016
"TOCA-613T27","IN STOCK","T6C2XXXX-C613T7",11/18/2016
"TOCA-8","LOW","T6C2XXXX-C00008",11/18/2016
"TOCA-BAMBOO","IN STOCK","T6C2XXXX-C0BAMB",11/18/2016
"TOCA-BLUSH","IN STOCK","T6C2XXXX-CBLUSH",11/18/2016
"TOCA-BUTTERSCOTCH","IN STOCK","T6C2XXXX-CBSTCH",11/18/2016
"TOCA-CARAMEL KISS","IN STOCK","T6C2XXXX-CCAKSS",11/18/2016
"TOCA-CHERRY BROWN","IN STOCK","T6C2XXXX-CCHBRN",11/18/2016
"TOCA-CHERRY PUNCH","IN STOCK","T6C2XXXX-CCHPCH",11/18/2016
"TOCA-CINNAMON","IN STOCK","T6C2XXXX-CCNAMN",11/18/2016
"TOCA-COCONUT CREAM","IN STOCK","T6C2XXXX-CCCREM",11/18/2016
"TOCA-GINGER BROWN","IN STOCK","T6C2XXXX-CGGBRN",11/18/2016
"TOCA-GOLDEN BROWN","IN STOCK","T6C2XXXX-CGDBRN",11/18/2016
"TOCA-HOT COCOA","IN STOCK","T6C2XXXX-CHTCCA",11/18/2016
"TOCA-HOT SALSA","IN STOCK","T6C2XXXX-CHTSLS",11/18/2016
